fecha,radiacion,precipitacion_total,viento_promedio,rocio_max,rocio_min,temp_max,temp_min,presion_max,presion_min
11/07/2025,20.82,13,2.8,13.5,11.3,20.3,11.5,791.2,786.6
12/07/2025,23.88,25.1,3,13.7,11.2,21,11.3,791.2,785.8
13/07/2025,26.99,0.3,3.2,13.1,9.5,23.4,12,790.5,786.9
14/07/2025,23.39,5.6,3.6,13.4,10.8,22.3,12.9,790.9,787.8
15/07/2025,23.26,10.2,3.2,13.2,11.7,22.1,13.1,791.3,787.6
16/07/2025,24.62,2.4,3.6,13.3,8.4,23.5,13.3,789.7,786.2
17/07/2025,22.4,6.9,3.3,13,11.2,21.7,12.9,789.2,785.8
18/07/2025,24.05,10.3,3.6,13,9.4,22.7,12.6,790.6,786.5
19/07/2025,24.17,5.7,3.3,12.9,11,22.3,12.3,791.6,787.6
20/07/2025,24.15,14.2,3.4,12.3,10.6,22.4,12.9,791.4,788.8
21/07/2025,27.4,0.7,3.3,13.1,8.9,23.6,11.4,791.6,787.7
22/07/2025,26.86,0.6,6.1,13,6.8,24.5,13.2,791.1,787.6
23/07/2025,26.32,10.1,6.2,13.4,8.8,25,13.9,791.6,787.7
24/07/2025,26.53,15.8,5.4,13.3,8.1,24,12.6,791.3,787.4
25/07/2025,25.54,3.8,3.7,13.2,7.1,23.4,12.8,789.3,786.5
26/07/2025,24.96,7.1,4.2,13.4,8.7,24,12.1,788.7,784.7
27/07/2025,18.8,20.7,6,13.9,11.5,21,12.9,789.6,786.2
28/07/2025,21.16,7.9,7.1,13.6,10.2,22.1,12.1,792,787.8
29/07/2025,25.56,6.5,7.7,13,8.9,22.4,10.9,791.9,788.6
30/07/2025,25.43,6.7,5.2,13.1,10.4,22.3,11.6,790.2,787.5
31/07/2025,17.61,17.1,3.6,12.9,11.7,19.7,12.2,790.8,786.9
01/08/2025,20.02,12.6,3.2,13.7,11.9,21.3,12.7,792.6,788.7
02/08/2025,25.74,1.4,4.7,12.6,9.2,22.9,12,793.1,789.7
03/08/2025,26.53,1.4,5.3,12.6,8.1,23.4,12.9,791.5,787.8
04/08/2025,26.08,1.1,5.6,12.3,5.6,24.1,11.4,789.9,786
05/08/2025,26.41,0.9,6.2,12.4,6,24.9,11.6,791.4,786.5
06/08/2025,19.63,0.6,6.7,12.3,8.5,22.8,12.5,792,788.6
07/08/2025,20.97,7.3,4.2,12.9,10,22.3,12,793,788.5
08/08/2025,25.19,7.5,4,13.2,7.3,23.3,12.5,790.7,787.3
09/08/2025,26.16,1.3,3,13.7,9.1,23.2,13.2,789.6,786.5
10/08/2025,24.41,9.7,3.7,13.9,11.2,23.7,12.9,790.7,786.1
11/08/2025,24.64,6.8,2.7,14.1,10.9,24.2,13,790,786.2
12/08/2025,26.1,9.6,3.6,13.7,10.7,23.5,12.5,790.1,786
13/08/2025,23.98,9.6,3,14.4,12.3,23.1,13.3,789.9,786.4
14/08/2025,24.58,13.2,2.6,13.8,11.6,21.8,11.7,790,785.7
15/08/2025,24.35,2.6,3.4,13.1,10.9,21.1,12.6,791.6,787.2
16/08/2025,26.55,1.4,5.7,12.6,7.1,23.2,11.8,791.7,787.4
17/08/2025,25.86,2.1,6.5,12,8.2,22.9,11.1,790.2,786
18/08/2025,23.5,3.2,4.8,13.6,10.3,23.8,11.7,790,785.4
19/08/2025,26.3,1.8,6.2,12.6,9.3,23.5,12.6,790.3,786.4
20/08/2025,24.57,2.3,5.5,13,9.2,23.1,13.2,789.5,786.2
21/08/2025,21.37,13.9,3.5,14,12.2,22,14.1,788.8,785.3
22/08/2025,23.67,16.5,3.1,14,11.6,23.2,12.6,789,784.2
23/08/2025,22.76,20,2.3,14.2,12.1,21.7,12.5,789.4,785.1
24/08/2025,24.39,8.1,2.6,13.9,11.7,22,12.8,789.6,785.4
25/08/2025,23.68,11.2,4.1,14.7,12.6,22.8,13,789.9,786.4
26/08/2025,24.51,10.2,6.1,14,9.9,23,13.5,791,787.5
27/08/2025,18.64,12.1,3.3,13.2,12.1,20.7,13.1,791.4,788.1
28/08/2025,22.29,12.5,3.3,14.2,11.1,22.3,12,791.3,787.6
29/08/2025,25.3,1.4,5.2,13.5,9.6,23.4,13.1,790.7,786.7
30/08/2025,21.33,16.9,4.3,14.1,12.3,22,13.2,788.9,785
31/08/2025,22.22,21.2,4.4,14.2,11.2,23.2,13.3,788.7,785.8
01/09/2025,22.45,4.8,4.1,14.2,11.6,22.6,12.9,789.7,786.2
02/09/2025,17.76,3.8,2.6,13.5,10.3,22.2,13.5,789.9,787.4
03/09/2025,22.76,8.8,2.6,14.4,12.1,22.5,13.2,789.8,786.2
04/09/2025,24.49,6,3.5,13.5,10.8,22.7,11.7,789.2,785.3
05/09/2025,24.42,7.9,3.4,13.4,10.7,22.5,11.6,789.8,785.1
06/09/2025,24.64,12.3,3.2,13.9,11,23.7,11,791.2,785.1
07/09/2025,24.12,2,3.6,13.7,9.5,24.1,12,791.6,786.4
08/09/2025,24.25,2.4,4.9,13.5,9.2,23.3,13.2,790.4,786.7
09/09/2025,22.08,12.2,3.6,14.5,11.6,23.4,13.6,788.7,785.1
10/09/2025,22.99,14.2,4.6,14.4,10.5,23.5,13.6,789.5,785.5
11/09/2025,21.57,5.9,5.8,13.7,9.9,22.3,12.2,789.5,786
12/09/2025,18.9,15.7,3.7,14.7,11.9,22,13.4,790.1,786.8
13/09/2025,23.34,18.7,3.8,13.8,12.3,22.5,12.8,789.3,785.4
14/09/2025,24.49,2,4.2,13.6,10.3,22.6,13.1,788,784.6
15/09/2025,22.91,2.6,5.3,13.5,8.9,22.7,12.5,788.8,784.2
16/09/2025,23.43,18.8,6.3,13.9,10.2,22.4,12.9,789.7,785.8
17/09/2025,18.94,30.4,4.5,14.1,12.1,21.7,12.9,789.4,785.6
18/09/2025,23.35,3.9,4.8,13.9,11.2,22.8,12.6,788.5,784.8
19/09/2025,24.38,1.5,8.2,13.3,9,24.1,13,789.2,785.2
20/09/2025,23.15,13.9,8,14.5,9,23.1,12.2,789.6,785.9
21/09/2025,23.7,3.7,5.4,14.3,9.6,23.9,12.3,788.3,784.6
22/09/2025,23.24,2.5,4.7,13.4,7.8,24.6,13.4,787.6,783.6
23/09/2025,22.83,2.7,6.3,13.4,6.7,26,13.9,788.6,784.4
24/09/2025,23.09,17.4,3.9,14.2,11.3,24.1,13.9,789.6,785.9
25/09/2025,20.4,4.7,2.8,13.5,10.9,20.9,12.8,790.7,787.2
26/09/2025,21.44,12.5,3.6,13.3,10.8,21.9,12.2,789.5,785.6
27/09/2025,21.37,10.9,3.3,13.8,11.4,22.2,12.1,788.3,784.9
28/09/2025,20.4,19.3,3.9,14.6,12.2,22,13.8,788.9,785.4
29/09/2025,18.17,15.9,4.1,14.4,12.5,20.6,13.8,789.2,786.2
30/09/2025,20.24,8.4,5.6,13.7,9,21.9,13.9,789.7,786.2
01/10/2025,22.15,0.9,5.5,12.9,7.7,22.5,11.5,789.1,785.6
02/10/2025,20.45,12.5,6.2,14.1,9,21.9,13.1,790.6,786.7
03/10/2025,20.03,1.8,7.5,11.8,9,22.2,13.3,789.7,785.9
04/10/2025,18.2,1.9,4.8,12.9,10.2,19.8,12.1,787.4,783.8
05/10/2025,20.28,4.2,3,13.1,10.6,21.2,11.8,786.7,782.4
06/10/2025,21.67,12,3.2,13.5,10.7,21.1,10.9,787.6,782
07/10/2025,21.62,4.9,6.1,13.7,9.5,23,13.3,788,784.3
08/10/2025,6.97,31,10,13,11.7,16.9,13,786.8,783.5
09/10/2025,14.34,7.5,3.8,14.9,12.1,20.3,12.7,787.3,782.8
10/10/2025,18.61,21.9,4.7,14.4,12.6,21.3,13.1,789.8,785.6
11/10/2025,20.22,9.6,4.8,13.3,10.8,21.5,12.5,788.6,784.6
12/10/2025,20.82,0.2,4.9,13.4,6.2,23.2,13.6,786.5,783
13/10/2025,23.42,0.7,5.6,12.4,9.3,23.7,10.4,787.2,781.4
